,Title,Price,Shop_name,Overall_star,Star_rating,Review,Customer_date,Product_links
1400,Volume 2: Interactive Book of Mormon for Kids (PDF),"Price:,            ,            USD 9.99",BookofMormonforKids,5 out of 5 stars,5 out of 5 stars,Amazing BOOK!  My students love it! The artwork is beautiful and the colors POP! This is one of my favorite books to use when teaching the stories in the Book of Mormon.,"G S,                     ,                     Oct 6, 2021",https://www.etsy.com/listing/128182492/volume-2-interactive-book-of-mormon-for?click_key=3bb0644fdc4f91f84abd136e13560783e3f08243%3A128182492&click_sum=41da8e35&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-13
1401,Volume 2: Interactive Book of Mormon for Kids (PDF),"Price:,            ,            USD 9.99",BookofMormonforKids,5 out of 5 stars,5 out of 5 stars,Amazing BOOK!  My students love it! The artwork is beautiful and the colors POP! This is one of my favorite books to use when teaching the stories in the Book of Mormon.,"G S,                     ,                     Oct 6, 2021",https://www.etsy.com/listing/128182492/volume-2-interactive-book-of-mormon-for?click_key=3bb0644fdc4f91f84abd136e13560783e3f08243%3A128182492&click_sum=41da8e35&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-13
1402,Volume 2: Interactive Book of Mormon for Kids (PDF),"Price:,            ,            USD 9.99",BookofMormonforKids,5 out of 5 stars,5 out of 5 stars,"Loved the first volume and this one is just as good!  My Primary kids can't wait until I pull out the ""Book of Mormon Book""!!","Des,                     ,                     Jul 22, 2015",https://www.etsy.com/listing/128182492/volume-2-interactive-book-of-mormon-for?click_key=3bb0644fdc4f91f84abd136e13560783e3f08243%3A128182492&click_sum=41da8e35&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-13
1403,Volume 2: Interactive Book of Mormon for Kids (PDF),"Price:,            ,            USD 9.99",BookofMormonforKids,5 out of 5 stars,5 out of 5 stars,"Loved the first volume and this one is just as good!  My Primary kids can't wait until I pull out the ""Book of Mormon Book""!!","Des,                     ,                     Jul 22, 2015",https://www.etsy.com/listing/128182492/volume-2-interactive-book-of-mormon-for?click_key=3bb0644fdc4f91f84abd136e13560783e3f08243%3A128182492&click_sum=41da8e35&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-13
1404,Volume 2: Interactive Book of Mormon for Kids (PDF),"Price:,            ,            USD 9.99",BookofMormonforKids,5 out of 5 stars,5 out of 5 stars,"I purchased Volume 1 a few months ago and now Volume 2 as well. They are great books, easy to put together, and engaging for the kids to play with during church. Thanks for another great product Natalie!","Reviewed by Anonymous,                     ,                     Apr 4, 2013",https://www.etsy.com/listing/128182492/volume-2-interactive-book-of-mormon-for?click_key=3bb0644fdc4f91f84abd136e13560783e3f08243%3A128182492&click_sum=41da8e35&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-13
1405,Volume 2: Interactive Book of Mormon for Kids (PDF),"Price:,            ,            USD 9.99",BookofMormonforKids,5 out of 5 stars,5 out of 5 stars,"I purchased Volume 1 a few months ago and now Volume 2 as well. They are great books, easy to put together, and engaging for the kids to play with during church. Thanks for another great product Natalie!","Reviewed by Anonymous,                     ,                     Apr 4, 2013",https://www.etsy.com/listing/128182492/volume-2-interactive-book-of-mormon-for?click_key=3bb0644fdc4f91f84abd136e13560783e3f08243%3A128182492&click_sum=41da8e35&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-13
1406,Volume 2: Interactive Book of Mormon for Kids (PDF),"Price:,            ,            USD 9.99",BookofMormonforKids,5 out of 5 stars,5 out of 5 stars,These books are wonderful! They have a short story and then an activity. They make great FHE lessons. I would buy ANYTHING from the Bookofmormonforkids store. I'm going to keep an eye out for more. These are really that good.,"marcia5kids,                     ,                     Jun 29, 2021",https://www.etsy.com/listing/128182492/volume-2-interactive-book-of-mormon-for?click_key=3bb0644fdc4f91f84abd136e13560783e3f08243%3A128182492&click_sum=41da8e35&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-13
1407,Volume 2: Interactive Book of Mormon for Kids (PDF),"Price:,            ,            USD 9.99",BookofMormonforKids,5 out of 5 stars,5 out of 5 stars,These books are wonderful! They have a short story and then an activity. They make great FHE lessons. I would buy ANYTHING from the Bookofmormonforkids store. I'm going to keep an eye out for more. These are really that good.,"marcia5kids,                     ,                     Jun 29, 2021",https://www.etsy.com/listing/128182492/volume-2-interactive-book-of-mormon-for?click_key=3bb0644fdc4f91f84abd136e13560783e3f08243%3A128182492&click_sum=41da8e35&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-13
1408,Educational Picture Book for Children -- PERSONALIZED children's book -- homeschool Learning book -- personalized book for kids kindergarten,"Price:,            ,            USD 18.00",boygirlparty,5 out of 5 stars,5 out of 5 stars,"What Will Grow is a charming and gorgeous book. Jennifer Ward is the author, and Susie Ghahremani is the talented illustrator. Every inch of this book is a pleasure to view.  

All my sons love Susie Ghahremani's artwork. They love her soothing colors, whimsical characters, the happiness that her work inspires. I, myself, love opening my new little books and just feasting my senses. I am often heartsick at the hate in our world.  This sounds a bit too deep for a review, but it's true...Susie's work allows me to view something that brings my soul some peace, and inspires me to make life more bright and beautiful for others.","Reviewed by Inactive,                     ,                     Dec 14, 2017",https://www.etsy.com/listing/509556236/educational-picture-book-for-children?click_key=19829216ee31f19d02f621e4efb7ac70dc665ce5%3A509556236&click_sum=b3ba699d&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-16&sts=1
1409,Educational Picture Book for Children -- PERSONALIZED children's book -- homeschool Learning book -- personalized book for kids kindergarten,"Price:,            ,            USD 18.00",boygirlparty,5 out of 5 stars,5 out of 5 stars,"What Will Grow is a charming and gorgeous book. Jennifer Ward is the author, and Susie Ghahremani is the talented illustrator. Every inch of this book is a pleasure to view.  

All my sons love Susie Ghahremani's artwork. They love her soothing colors, whimsical characters, the happiness that her work inspires. I, myself, love opening my new little books and just feasting my senses. I am often heartsick at the hate in our world.  This sounds a bit too deep for a review, but it's true...Susie's work allows me to view something that brings my soul some peace, and inspires me to make life more bright and beautiful for others.","Reviewed by Inactive,                     ,                     Dec 14, 2017",https://www.etsy.com/listing/509556236/educational-picture-book-for-children?click_key=19829216ee31f19d02f621e4efb7ac70dc665ce5%3A509556236&click_sum=b3ba699d&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-16&sts=1
1410,Educational Picture Book for Children -- PERSONALIZED children's book -- homeschool Learning book -- personalized book for kids kindergarten,"Price:,            ,            USD 18.00",boygirlparty,5 out of 5 stars,5 out of 5 stars,"Shipped quickly and arrived as described with a cute little doodle on the title page.  At first I bought this to read to my child (we’re expecting soon), but it’s so adorable I had to buy a copy for my cousins to read to their children!  The prose is simply beautiful and so is the artwork.  I love that it shows the stages of plant growth—a great book to inspire little gardeners!","alpaca123,                     ,                     Apr 12, 2018",https://www.etsy.com/listing/509556236/educational-picture-book-for-children?click_key=19829216ee31f19d02f621e4efb7ac70dc665ce5%3A509556236&click_sum=b3ba699d&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-16&sts=1
1411,Educational Picture Book for Children -- PERSONALIZED children's book -- homeschool Learning book -- personalized book for kids kindergarten,"Price:,            ,            USD 18.00",boygirlparty,5 out of 5 stars,5 out of 5 stars,"Shipped quickly and arrived as described with a cute little doodle on the title page.  At first I bought this to read to my child (we’re expecting soon), but it’s so adorable I had to buy a copy for my cousins to read to their children!  The prose is simply beautiful and so is the artwork.  I love that it shows the stages of plant growth—a great book to inspire little gardeners!","alpaca123,                     ,                     Apr 12, 2018",https://www.etsy.com/listing/509556236/educational-picture-book-for-children?click_key=19829216ee31f19d02f621e4efb7ac70dc665ce5%3A509556236&click_sum=b3ba699d&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-16&sts=1
1412,Educational Picture Book for Children -- PERSONALIZED children's book -- homeschool Learning book -- personalized book for kids kindergarten,"Price:,            ,            USD 18.00",boygirlparty,5 out of 5 stars,5 out of 5 stars,"Wow, I love this book! The best part was that it was personally signed! Loved the extra additions and pull out chart. Beautifully illustrated and put together. It was a gift for a child, and she LOVED it! Thank you so much!","da7thplane,                     ,                     Jan 4, 2021",https://www.etsy.com/listing/509556236/educational-picture-book-for-children?click_key=19829216ee31f19d02f621e4efb7ac70dc665ce5%3A509556236&click_sum=b3ba699d&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-16&sts=1
1413,Educational Picture Book for Children -- PERSONALIZED children's book -- homeschool Learning book -- personalized book for kids kindergarten,"Price:,            ,            USD 18.00",boygirlparty,5 out of 5 stars,5 out of 5 stars,"Wow, I love this book! The best part was that it was personally signed! Loved the extra additions and pull out chart. Beautifully illustrated and put together. It was a gift for a child, and she LOVED it! Thank you so much!","da7thplane,                     ,                     Jan 4, 2021",https://www.etsy.com/listing/509556236/educational-picture-book-for-children?click_key=19829216ee31f19d02f621e4efb7ac70dc665ce5%3A509556236&click_sum=b3ba699d&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-16&sts=1
1414,Educational Picture Book for Children -- PERSONALIZED children's book -- homeschool Learning book -- personalized book for kids kindergarten,"Price:,            ,            USD 18.00",boygirlparty,5 out of 5 stars,5 out of 5 stars,All the heart eyes for this little book. Purchased for my nephew who is due any day. Thanks so much!,"Cathy McCloskey,                     ,                     Jun 11, 2019",https://www.etsy.com/listing/509556236/educational-picture-book-for-children?click_key=19829216ee31f19d02f621e4efb7ac70dc665ce5%3A509556236&click_sum=b3ba699d&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-16&sts=1
1415,Educational Picture Book for Children -- PERSONALIZED children's book -- homeschool Learning book -- personalized book for kids kindergarten,"Price:,            ,            USD 18.00",boygirlparty,5 out of 5 stars,5 out of 5 stars,All the heart eyes for this little book. Purchased for my nephew who is due any day. Thanks so much!,"Cathy McCloskey,                     ,                     Jun 11, 2019",https://www.etsy.com/listing/509556236/educational-picture-book-for-children?click_key=19829216ee31f19d02f621e4efb7ac70dc665ce5%3A509556236&click_sum=b3ba699d&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-16&sts=1
1416,Remember Me Book for Children,"Price:,            ,            USD 29.00+",whatnannadoes,5 out of 5 stars,5 out of 5 stars,"My toddler daughter loves looking at family members in our framed photos and canvases, so I went looking for a baby-safe photo album to gift her for Christmas. This fabric photo book is exactly what I was looking for! I love the personalization of the cover and feel Ann captured my daughter’s love of the outdoors perfectly with the design. The bear reminds me of Smokey the Bear, which is a plus! I know my daughter will love it when she opens it up! I also thought the packaging was cute and the thank you note was so sweet and thoughtful. Overall, this is such an adorable book and one that I think will be treasured for years to come. I will be happily recommending Ann’s shop to my friends and family with little ones! Thank you!!!","Taylor Purpura,                     ,                     Dec 2, 2021",https://www.etsy.com/listing/955318167/remember-me-book-for-children?click_key=8dc92ee206bfefc4edfba080cba283662dec1dec%3A955318167&click_sum=dd11d8a3&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-25
